mode,sweep_param,seed,layer1_role,layer2_role,hbm_ring_coverage,hbf_outer_ring_coverage,model_size_gb,num_layers,hidden_dim,num_experts,top_k,sequence_len,micro_batch_size,grad_accum_steps,data_parallel_degree,training_mode,lora_rank,route_diversity,expert_capacity_factor,activation_checkpoint_ratio,activation_offload_ratio,prefetch_accuracy,weight_prefetch_depth,lhb_enable,lhb_size_mb,hbm_capacity_gb,hbf_capacity_gb,sram_capacity_mb,hbm_bw_gbs,hbf_bw_gbs,bridge_bw_gbs,hbf_latency_us,compute_tflops_bf16,compute_efficiency,p_compute_w,p_hbm_w,p_hbf_w,p_sram_w,p_bridge_w,random_seed,tail_jitter_sigma,burst_probability,traffic_burst_factor,thermal_model_enable,ambient_temp_c,thermal_hotspot_gain,thermal_rc_tau_steps,thermal_throttle_start_c,thermal_throttle_max,thermal_shutdown_c,process_slowdown_sigma,tokens_per_sec_train,step_time_ms,step_p50_ms,step_p90_ms,step_p99_ms,step_p999_ms,step_max_ms,tail_ratio_p99_p50,stall_ratio,hbm_util,hbf_util,bridge_util,sram_hit_ratio,lhb_hit_ratio,overlap_efficiency,shared_context_reuse_ratio,batch_gain,expert_balance_score,thermal_peak_c,thermal_avg_c,thermal_throttle_ratio,burst_event_ratio,power_w,throughput_per_watt,train_stability_score,convergence_proxy,process_factor,model_hbm_resident_gb,model_hbf_resident_gb,trainable_ratio,trainable_gb,optimizer_gb,activation_stored_gb,activation_offload_gb,oom_hbm,oom_hbf
full_ft,activation_offload_ratio,11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.6,0.9,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,11,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2464.717367163944,106358.64521117044,103089.28372608245,119177.26533516626,173513.97040058076,182581.4993394179,183355.45455742098,1.6831426519716937,0.0007737393122092248,5.293300606943717e-05,0.002604865824023325,0.002621934302140256,0.7839450000000001,0.75,0.7617890000000002,0.0,1.0,0.80375,73.4027827283877,57.237251784461506,0.0,0.05,557.2744595901544,4.422806975536995,27.534450000000007,0.2448510551823997,0.9571574563500113,277.65,1107.675,1.0,180.0,720.0,46.12499999999999,27.674999999999994,1,0
full_ft,activation_offload_ratio,23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.6,0.9,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,23,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2174.6228664843916,120546.87920383898,119048.63321801601,128657.53342078724,184777.0109068962,195897.30710495543,197210.12615318314,1.5521136691129462,0.0006883741964272521,4.670284995914443e-05,0.0022982760053997056,0.0023133355425716605,0.7839450000000001,0.75,0.7617890000000002,0.0,1.0,0.80375,73.12364128166584,56.978517681530356,0.0,0.03333333333333333,553.0955235396984,3.9317310915251116,28.01331330887054,0.2532475958724222,1.0759495352258324,277.65,1107.675,1.0,180.0,720.0,46.12499999999999,27.674999999999994,1,0
full_ft,activation_offload_ratio,37,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.6,0.9,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,37,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2387.802414101911,109784.6280964568,107500.94525229857,120236.14012192248,158758.36486789747,169965.05864458097,171358.09025800496,1.4768090131235654,0.0007453503316780865,5.1281157572930736e-05,0.002523577342326867,0.002540113174708959,0.7839450000000001,0.75,0.7617890000000002,0.0,1.0,0.80375,73.23472745766612,57.19449042513443,0.0,0.05,560.1623409468616,4.262697149661519,28.766359868764347,0.26641494276452804,0.993643013233809,277.65,1107.675,1.0,180.0,720.0,46.12499999999999,27.674999999999994,1,0
full_ft,prefetch_accuracy,11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.6,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,11,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2463.9800517673957,106390.47171342395,103120.13191255856,119212.9276501217,173565.89229897465,182636.13458311278,183410.3213975925,1.6831426519716932,0.0010726559005593676,5.291717126384018e-05,0.0018899718815198101,0.0019213175476741648,0.48070500000000005,0.75,0.5861410000000001,0.0,1.0,0.80375,70.96039050339301,55.822976906316526,0.0,0.05,537.3437262672009,4.585482124978139,23.352050000000006,0.24479351373914227,0.9571574563500113,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,prefetch_accuracy,23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.6,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,23,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2174.044085330487,120578.97158978274,119080.3267359946,128691.78505172438,184826.20284937305,195949.4595291947,197262.6280804195,1.5521136691129462,0.0009543434110470692,4.669041988227612e-05,0.0016675793245614153,0.0016952365533830275,0.48070500000000005,0.75,0.5861410000000001,0.0,1.0,0.80375,70.69900227273281,55.580698125537666,0.0,0.03333333333333333,533.1906890273372,4.077423199749503,23.830913308870542,0.25319639679860784,1.0759495352258324,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,prefetch_accuracy,37,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.6,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,37,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2387.114308462181,109816.27443257108,107531.93329775671,120270.79919368289,158804.12829272912,170014.05249250677,171407.48565892977,1.4768090131235652,0.0010333108245155723,5.126637961076376e-05,0.0018310127623521156,0.0018613805764631378,0.48070500000000005,0.75,0.5861410000000001,0.0,1.0,0.80375,70.80302343955167,55.782935141876344,0.0,0.05,540.2384733079034,4.418630709223239,24.583959868764353,0.2663595103696568,0.993643013233809,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,prefetch_accuracy,11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.75,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,11,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2464.736280356409,106357.82906643997,103088.49266884857,119176.35082655339,173512.6389384102,182580.098297422,183354.04757646756,1.683142651971693,0.0007660716750040512,5.2933412254805484e-05,0.0018863209390506915,0.0019177608456159572,0.632325,0.75,0.6989650000000002,0.0,1.0,0.80375,72.52921258159947,56.731408251118815,0.0,0.05,547.3539476610938,4.50300265648674,25.693250000000003,0.2448525312025617,0.9571574563500113,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,prefetch_accuracy,23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.75,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,23,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2174.6377125446493,120546.05624090487,119047.82048347537,128656.6550871307,184775.74945050635,195895.96973128218,197208.77981700984,1.5521136691129465,0.0006815519373398409,4.670316879756712e-05,0.0016643016474886712,0.0016920410884343855,0.632325,0.75,0.6989650000000002,0.0,1.0,0.80375,72.25642092562869,56.4785597213732,0.0,0.03333333333333333,543.1826871395008,4.003510723062049,26.172113308870536,0.2532489091572964,1.0759495352258324,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,prefetch_accuracy,37,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.75,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,37,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2387.8200647951608,109783.816571827,107500.15060858286,120235.25134003388,158757.19133089588,169963.80226804002,171356.82358421673,1.4768090131235652,0.0007379638171174626,5.128153664448895e-05,0.0018274551410657083,0.0018579139127931931,0.632325,0.75,0.6989650000000002,0.0,1.0,0.80375,72.364980160606,56.68961960898277,0.0,0.05,550.2438641046443,4.339566909447717,26.92515986876435,0.266416364668581,0.993643013233809,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,prefetch_accuracy,11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,11,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2465.4759115866077,106325.92221568391,103057.56660370485,119140.59847928521,173460.58595910922,182525.32512276684,183299.0422206523,1.6831426519716934,0.00046621621965439573,5.294929679593739e-05,0.0018826547264169662,0.0019141887130353181,0.7839450000000001,0.75,0.8117890000000002,0.0,1.0,0.80375,74.09803465980586,57.63983959592106,0.0,0.05,557.3607597375639,4.423483118451844,28.034450000000007,0.24491025337771652,0.9571574563500113,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,prefetch_accuracy,23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,23,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2175.21827222549,120513.88283521429,119016.04695272344,128622.3169852633,184726.4333191103,195843.6856441552,197156.14534453803,1.5521136691129467,0.00041476543036482086,4.6715637070610935e-05,0.0016610119538983822,0.0016888334805926796,0.7839450000000001,0.75,0.8117890000000002,0.0,1.0,0.80375,73.81383957852461,57.37642131720872,0.0,0.03333333333333333,553.1716680184954,3.932266234851278,28.51331330887054,0.2533002655598891,1.0759495352258324,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,prefetch_accuracy,37,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,37,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2388.510316140688,109752.0903420537,107469.08433137214,120200.50476872691,158711.3123727069,169914.68473130025,171307.30348072588,1.4768090131235652,0.0004491053829421635,5.129636068847427e-05,0.0018238832570398793,0.0018544328365320214,0.7839450000000001,0.75,0.8117890000000002,0.0,1.0,0.80375,73.92693688166021,57.59630407608917,0.0,0.05,560.2459486212584,4.263324566681313,29.266359868764354,0.2664719699171597,0.993643013233809,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,prefetch_accuracy,11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.97,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,11,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2465.820126808298,106311.07968905797,103043.18032193606,119123.96709280569,173436.37179466084,182499.8455695065,183273.45466064828,1.683142651971693,0.0003266672014081608,5.295668926481098e-05,0.0018809422365464068,0.0019125201324548316,0.854701,0.75,0.8644402,0.0,1.0,0.80375,74.83015162963552,58.06377422349545,0.0,0.05,562.0304109791367,4.387342888639227,29.12701,0.24493711656372888,0.9571574563500113,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,prefetch_accuracy,23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.97,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,23,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2175.4884444088957,120498.91631174693,119001.26644430563,128606.34348179384,184703.49228995858,195819.36397226006,197131.6606793143,1.5521136691129467,0.0002906123148951902,4.6721439369087224e-05,0.0016594755050133695,0.0016873353423553761,0.854701,0.75,0.8644402,0.0,1.0,0.80375,74.54063494987597,57.79542339526529,0.0,0.03333333333333333,557.8330178943164,3.899891857640184,29.60587330887053,0.253324165034617,1.0759495352258324,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,prefetch_accuracy,37,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.97,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,37,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2388.831545392247,109737.33183725011,107454.63282532427,120184.34125219163,158689.9702583222,169891.8360850194,171284.26756720996,1.4768090131235654,0.0003146764112086416,5.130325950379038e-05,0.0018222148894285605,0.0018528068507249421,0.854701,0.75,0.8644402,0.0,1.0,0.80375,74.65585001815225,58.01942349407218,0.0,0.05,564.9133986316741,4.228668590935254,30.358919868764346,0.26649784749421834,0.993643013233809,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,sram_capacity_mb,11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,256.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,11,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2464.590254397455,106364.13072407008,103094.6006196417,119183.4119763259,173522.9194909063,182590.9160931559,183364.91122837792,1.6831426519716932,0.0008252723666829981,5.2930276157711915e-05,0.0018819784323654573,0.0019135010912308917,0.3268350000000001,0.75,0.7203670000000002,0.0,1.0,0.80375,72.82680821832368,56.90373193793597,0.0,0.05,527.466697337783,4.672504002312704,23.463350000000005,0.2448411350694135,0.9571574563500113,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,sram_capacity_mb,23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,256.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,23,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2174.52308765913,120552.41054359074,119054.09581017651,128663.43692101617,184785.4894708573,195906.29592796945,197219.17521540233,1.5521136691129462,0.0007342258894402247,4.6700707079302095e-05,0.001660481106079736,0.0016882937412084295,0.3268350000000001,0.75,0.7203670000000002,0.0,1.0,0.80375,72.55185340461617,56.64887839358898,0.0,0.03333333333333333,523.2990135346947,4.155412166690352,23.94221330887054,0.25323876942151713,1.0759495352258324,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,sram_capacity_mb,37,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,256.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,37,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2387.6837861478657,109790.0825565039,107506.2862514992,120242.11384733273,158766.25250365605,169973.5030656065,171366.6038894055,1.4768090131235654,0.0007949941103928682,5.1278609883570844e-05,0.001823252112930866,0.0018537911209201149,0.3268350000000001,0.75,0.7203670000000002,0.0,1.0,0.80375,72.6612734824524,56.86161192413746,0.0,0.05,530.357561967199,4.502026476800828,24.69525986876435,0.2664053863371254,0.993643013233809,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,sram_capacity_mb,11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,512.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,11,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2465.254437620309,106335.47434278045,103066.82510768906,119151.30185354537,173476.16934205845,182541.72286536408,183315.50947258368,1.6831426519716932,0.0005560044469507744,5.294454035491154e-05,0.0018824856073404131,0.0019140167612573564,0.6696675000000001,0.75,0.7889335000000002,0.0,1.0,0.80375,73.78022804943534,57.4558126814248,0.0,0.05,549.8872318817107,4.483199999360275,26.891675,0.24489296914396194,0.9571574563500113,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,sram_capacity_mb,23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,512.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,23,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2175.0444344158877,120523.5147623084,119025.5591670867,128632.5969692015,184741.19735704703,195859.33821510873,197171.9028122541,1.5521136691129465,0.0004946496929729379,4.671190367790905e-05,0.0016608792101257335,0.0016886985133956866,0.6696675000000001,0.75,0.7889335000000002,0.0,1.0,0.80375,73.49834303504751,57.1945355863038,0.0,0.03333333333333333,545.7034947772183,3.9857623329017575,27.370538308870536,0.25328488783933706,1.0759495352258324,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,sram_capacity_mb,37,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,512.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,37,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2388.303630000587,109761.58839566626,107478.3848114039,120210.90703837837,158725.04740544414,169929.3893148768,171322.1285828958,1.476809013123565,0.000535600013024604,5.1291921835219054e-05,0.001823725430051298,0.0018542723659816247,0.6696675000000001,0.75,0.7889335000000002,0.0,1.0,0.80375,73.61052103185824,57.41263103810125,0.0,0.05,552.7738405199638,4.320580054501208,28.123584868764354,0.2664553197008689,0.993643013233809,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,sram_capacity_mb,11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,11,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2465.4759115866077,106325.92221568391,103057.56660370485,119140.59847928521,173460.58595910922,182525.32512276684,183299.0422206523,1.6831426519716934,0.00046621621965439573,5.294929679593739e-05,0.0018826547264169662,0.0019141887130353181,0.7839450000000001,0.75,0.8117890000000002,0.0,1.0,0.80375,74.09803465980586,57.63983959592106,0.0,0.05,557.3607597375639,4.423483118451844,28.034450000000007,0.24491025337771652,0.9571574563500113,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,sram_capacity_mb,23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,23,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2175.21827222549,120513.88283521429,119016.04695272344,128622.3169852633,184726.4333191103,195843.6856441552,197156.14534453803,1.5521136691129467,0.00041476543036482086,4.6715637070610935e-05,0.0016610119538983822,0.0016888334805926796,0.7839450000000001,0.75,0.8117890000000002,0.0,1.0,0.80375,73.81383957852461,57.37642131720872,0.0,0.03333333333333333,553.1716680184954,3.932266234851278,28.51331330887054,0.2533002655598891,1.0759495352258324,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,sram_capacity_mb,37,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,37,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2388.510316140688,109752.0903420537,107469.08433137214,120200.50476872691,158711.3123727069,169914.68473130025,171307.30348072588,1.4768090131235652,0.0004491053829421635,5.129636068847427e-05,0.0018238832570398793,0.0018544328365320214,0.7839450000000001,0.75,0.8117890000000002,0.0,1.0,0.80375,73.92693688166021,57.59630407608917,0.0,0.05,560.2459486212584,4.263324566681313,29.266359868764354,0.2664719699171597,0.993643013233809,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,sram_capacity_mb,11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,1024.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,11,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2465.58666349304,106321.14615213565,103052.93735171275,119135.24679215513,173452.79426763457,182517.12625146817,183290.80859468656,1.6831426519716932,0.00042131605592640167,5.2951675336947194e-05,0.0018827392973507662,0.0019142747005106953,0.84108375,0.75,0.8232167500000002,0.0,1.0,0.80375,74.25693796499114,57.73185305316921,0.0,0.05,561.0975267307059,4.3942212289885525,28.605837500000003,0.24491889665923416,0.9571574563500113,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,sram_capacity_mb,23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,1024.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,23,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2175.3052015510407,120509.06687166725,119011.29084554184,128617.17699329418,184719.05130014196,195835.85935867843,197148.26661068,1.5521136691129465,0.00037481851037921325,4.671750399076101e-05,0.0016610783337420638,0.0016889009722818168,0.84108375,0.75,0.8232167500000002,0.0,1.0,0.80375,73.97158785026316,57.4673641826612,0.0,0.03333333333333333,556.9057570450808,3.9060562295012375,29.084700808870537,0.25330795534198636,1.0759495352258324,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,sram_capacity_mb,37,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,1024.0,6400.0,4800.0,4800.0,6.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,37,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2388.6136726264344,109747.34131524744,107464.43409135626,120195.30363390119,158704.44485633823,169907.332439512,171299.89092964097,1.476809013123565,0.00040585245366038053,5.129858040322137e-05,0.00182396218077849,0.0018545130822231293,0.84108375,0.75,0.8232167500000002,0.0,1.0,0.80375,74.08514480656117,57.68814059508315,0.0,0.05,563.9820055324644,4.235265751734945,29.83774736876435,0.26648029610604645,0.993643013233809,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,hbf_latency_us,11,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,4.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,11,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2465.5243694365167,106323.83246729446,103055.54109215185,119138.25686899296,173457.17673422227,182521.7377379009,183295.43962901435,1.6831426519716932,0.0004465708206277747,5.295033749119014e-05,0.0018826917291715802,0.0019142263355766372,0.7839450000000001,0.75,0.8217890000000002,0.0,1.0,0.80375,74.2370850460895,57.72035715821297,0.0,0.05,557.370712893111,4.423491066903868,28.134450000000005,0.24491403511702917,0.9571574563500113,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
full_ft,hbf_latency_us,23,compute_top,memory_bottom,1.0,1.0,180.0,80,8192,64,4,4096,4,16,1,full_finetune,64,0.35,1.2,0.65,0.35,0.9,2,1,64.0,192.0,2048.0,768.0,6400.0,4800.0,4800.0,4.0,1100.0,0.68,520.0,140.0,55.0,65.0,42.0,23,0.07,0.06,1.5,1,35.0,1.05,140.0,86.0,0.3,125.0,0.035,2175.256306965403,120511.77562873255,119013.96593616609,128620.06800138134,184723.203344866,195840.26128279458,197152.69803458822,1.5521136691129467,0.00039728720075323735,4.6716453916041356e-05,0.001661040997492979,0.0016888630106600799,0.7839450000000001,0.75,0.8217890000000002,0.0,1.0,0.80375,73.9518792378963,57.45600204434438,0.0,0.03333333333333333,553.1804494940798,3.932272568480718,28.613313308870534,0.25330363011908935,1.0759495352258324,289.18125,1096.14375,1.0,180.0,720.0,46.12499999999999,16.143749999999997,1,0
